close,high,low,n,open,date,volume,vw
737.29,737.355,737.07,745,737.13,2026-06-22 14:00:00-04:00,34536,737.239944
737.24,737.44,737.13,627,737.28,2026-06-22 14:01:00-04:00,24370,737.269408
737.27,737.44,737.12,730,737.21,2026-06-22 14:02:00-04:00,35795,737.294015
736.83,737.37,736.83,738,737.3,2026-06-22 14:03:00-04:00,38955,737.102267
737.1317,737.18,736.81,584,736.84,2026-06-22 14:04:00-04:00,22663,737.036219
737.29,737.34,737.105,544,737.12,2026-06-22 14:05:00-04:00,26243,737.229864
737.4599,737.55,737.14,641,737.28,2026-06-22 14:06:00-04:00,29858,737.365229
737.431,737.51,737.35,420,737.44,2026-06-22 14:07:00-04:00,32048,737.458903
737.434,737.57,737.38,454,737.4686,2026-06-22 14:08:00-04:00,20587,737.466366
737.5,737.5,737.38,415,737.47,2026-06-22 14:09:00-04:00,17926,737.433965
737.64,737.6599,737.5,508,737.51,2026-06-22 14:10:00-04:00,18648,737.587313
737.2599,737.68,737.22,615,737.63,2026-06-22 14:11:00-04:00,50708,737.46859
737.33,737.3999,737.13,544,737.222,2026-06-22 14:12:00-04:00,34733,737.25133
737.475,737.5299,737.33,452,737.35,2026-06-22 14:13:00-04:00,16050,737.456867
737.39,737.54,737.3501,2968,737.49,2026-06-22 14:14:00-04:00,30031,737.439992
737.61,737.73,737.4,9511,737.4,2026-06-22 14:15:00-04:00,28507,737.623605
737.84,737.93,737.58,9554,737.58,2026-06-22 14:16:00-04:00,36058,737.800252
737.7571,737.91,737.68,1098,737.81,2026-06-22 14:17:00-04:00,21266,737.767062
737.8687,737.98,737.725,809,737.745,2026-06-22 14:18:00-04:00,41689,737.882411
