close,high,low,n,open,date,volume,vw
744.37,744.56,744.12,1262,744.13,2026-06-22 12:41:00-04:00,43906,744.361831
744.45,744.5,744.2307,1258,744.36,2026-06-22 12:42:00-04:00,60939,744.332911
744.245,744.46,744.12,583,744.45,2026-06-22 12:43:00-04:00,28858,744.240204
744.3725,744.43,744.23,823,744.245,2026-06-22 12:44:00-04:00,45099,744.333643
744.21,744.43,744.21,741,744.355,2026-06-22 12:45:00-04:00,46265,744.324107
744.59,744.6,744.16,1192,744.21,2026-06-22 12:46:00-04:00,81650,744.354634
744.76,744.82,744.58,1154,744.585,2026-06-22 12:47:00-04:00,59896,744.704461
744.75,744.84,744.66,785,744.755,2026-06-22 12:48:00-04:00,32171,744.765099
744.965,744.965,744.64,882,744.74,2026-06-22 12:49:00-04:00,50864,744.845366
745.18,745.2104,744.89,1568,744.96,2026-06-22 12:50:00-04:00,91118,745.029448
745.14,745.22,745.02,995,745.18,2026-06-22 12:51:00-04:00,52664,745.137651
745.135,745.21,745.025,655,745.13,2026-06-22 12:52:00-04:00,32686,745.110396
744.88,745.135,744.8601,1076,745.135,2026-06-22 12:53:00-04:00,57576,745.012142
745.08,745.12,744.89,1019,744.89,2026-06-22 12:54:00-04:00,58251,745.063731
744.9499,745.24,744.91,1030,745.08,2026-06-22 12:55:00-04:00,49678,745.081635
744.93,745.0,744.83,1206,744.9659,2026-06-22 12:56:00-04:00,65877,744.914472
744.78,744.945,744.66,914,744.915,2026-06-22 12:57:00-04:00,44891,744.795034
745.0,745.31,744.74,3051,744.79,2026-06-22 12:58:00-04:00,177783,745.068399
744.95,745.07,744.91,576,745.005,2026-06-22 12:59:00-04:00,20057,744.991089
744.96,745.01,744.79,731,744.96,2026-06-22 13:00:00-04:00,33967,744.937121
744.8,744.93,744.79,538,744.92,2026-06-22 13:01:00-04:00,44673,744.844149
744.775,744.82,744.62,532,744.8,2026-06-22 13:02:00-04:00,16495,744.67515
744.99,745.02,744.74,756,744.77,2026-06-22 13:03:00-04:00,32872,744.921168
744.85,745.03,744.84,541,745.01,2026-06-22 13:04:00-04:00,24002,744.916958
744.4301,744.84,744.42,836,744.84,2026-06-22 13:05:00-04:00,37625,744.543475
744.19,744.43,744.0,1311,744.42,2026-06-22 13:06:00-04:00,313253,744.198917
744.13,744.2293,743.96,916,744.18,2026-06-22 13:07:00-04:00,42954,744.117321
744.18,744.27,744.12,849,744.14,2026-06-22 13:08:00-04:00,50620,744.201213
744.2,744.41,744.15,928,744.17,2026-06-22 13:09:00-04:00,109136,744.276071
744.3101,744.44,744.16,821,744.2,2026-06-22 13:10:00-04:00,47388,744.298687
744.33,744.45,744.22,770,744.31,2026-06-22 13:11:00-04:00,36147,744.341971
