conditions,trade_id,price,size,time,exchange,tape,pct_change
[' '],71769731520077,27.485,1000,2026-04-14 15:47:42.733993555-04:00,D,A,0.21585514369681316
"[' ', 'I']",71769731520082,27.485,56,2026-04-14 15:47:42.737196259-04:00,D,A,0.21585514369681316
[' '],52983575827539,27.47,672,2026-04-14 15:47:42.743953298-04:00,N,A,0.1611621174222813
"[' ', 'F']",52983575827540,27.47,328,2026-04-14 15:47:42.744004413-04:00,N,A,0.1611621174222813
"[' ', 'F', 'I']",52983593386547,27.47,2,2026-04-14 15:47:42.744016495-04:00,P,A,0.1611621174222813
"[' ', 'F', 'I']",52983593386548,27.47,18,2026-04-14 15:47:42.744022486-04:00,P,A,0.1611621174222813
"[' ', 'F', 'I']",52983593386549,27.47,21,2026-04-14 15:47:42.744028814-04:00,P,A,0.1611621174222813
"[' ', 'F']",52983593386550,27.47,100,2026-04-14 15:47:42.744031533-04:00,P,A,0.1611621174222813
"[' ', 'F', 'I']",52983525164603,27.47,6,2026-04-14 15:47:42.744398376-04:00,Y,A,0.1611621174222813
"[' ', 'F', 'I']",52983526154301,27.47,9,2026-04-14 15:47:42.744407428-04:00,Z,A,0.1611621174222813
[' '],71769731520309,27.47,100,2026-04-14 15:47:42.744455776-04:00,D,A,0.1611621174222813
"[' ', 'I']",52983525690998,27.48,1,2026-04-14 15:47:42.744843447-04:00,K,A,0.19762413493864017
"[' ', 'I']",52983526154302,27.48,4,2026-04-14 15:47:42.744846758-04:00,Z,A,0.19762413493864017
"[' ', 'I']",52983525690999,27.48,50,2026-04-14 15:47:42.744849470-04:00,K,A,0.19762413493864017
"[' ', 'I']",52983526154303,27.47,4,2026-04-14 15:47:42.745492896-04:00,Z,A,0.1611621174222813
"[' ', 'I']",52983526154304,27.47,4,2026-04-14 15:47:42.745499027-04:00,Z,A,0.1611621174222813
"[' ', 'I']",71769731520327,27.48,2,2026-04-14 15:47:42.750286308-04:00,D,A,0.19762413493864017
"[' ', 'I']",71769731520328,27.47,20,2026-04-14 15:47:42.750424721-04:00,D,A,0.1611621174222813
[' '],71769745535823,27.47,100,2026-04-14 15:47:42.925200718-04:00,D,A,0.1611621174222813
"[' ', 'I']",71769745535829,27.465,63,2026-04-14 15:47:42.927269726-04:00,D,A,0.1429311086641083
[' '],71769745536586,27.485,100,2026-04-14 15:47:42.997559009-04:00,D,A,0.21585514369681316
"[' ', 'I']",54346072148597,27.46,7,2026-04-14 15:47:43.001552549-04:00,U,A,0.12470009990593531
"[' ', 'I']",71769745540695,27.4797,5,2026-04-14 15:47:43.151164615-04:00,D,A,0.19653027441315216
"[' ', 'I']",54346072473957,27.46,3,2026-04-14 15:47:43.311590538-04:00,U,A,0.12470009990593531
"[' ', 'I']",54346073204597,27.46,2,2026-04-14 15:47:43.631540127-04:00,U,A,0.12470009990593531
[' '],52983593386563,27.46,100,2026-04-14 15:47:43.631606336-04:00,P,A,0.12470009990593531
[' '],52983575827777,27.46,100,2026-04-14 15:47:43.631618334-04:00,N,A,0.12470009990593531
"[' ', 'I']",71769745928789,27.465,5,2026-04-14 15:47:47.172592667-04:00,D,A,0.1429311086641083
"[' ', 'I']",71769745933137,27.465,10,2026-04-14 15:47:47.354754239-04:00,D,A,0.1429311086641083
"[' ', 'I']",71769746000969,27.465,3,2026-04-14 15:47:48.355738087-04:00,D,A,0.1429311086641083
"[' ', '4', 'B']",71769746064968,27.4931,200,2026-04-14 15:47:49.035972372-04:00,D,A,0.24538937788505522
"[' ', 'I']",71769746784834,27.465,9,2026-04-14 15:47:52.181613536-04:00,D,A,0.1429311086641083
"[' ', 'I']",71769746790229,27.45,4,2026-04-14 15:47:52.651442915-04:00,D,A,0.0882380823895764
"[' ', 'I']",71769746921036,27.465,3,2026-04-14 15:47:54.356721368-04:00,D,A,0.1429311086641083
"[' ', 'I']",71769747181127,27.465,10,2026-04-14 15:47:57.182320357-04:00,D,A,0.1429311086641083
"[' ', 'I']",71769747379267,27.465,4,2026-04-14 15:47:59.555169204-04:00,D,A,0.1429311086641083
"[' ', 'I']",52983593387827,27.46,20,2026-04-14 15:47:59.568394594-04:00,P,A,0.12470009990593531
"[' ', 'I']",52983881683263,27.46,70,2026-04-14 15:47:59.568806632-04:00,V,A,0.12470009990593531
[' '],71769747380550,27.465,100,2026-04-14 15:47:59.680853320-04:00,D,A,0.1429311086641083
[' '],71769747440945,27.465,100,2026-04-14 15:48:00.042578402-04:00,D,A,0.1429311086641083
"[' ', 'I']",71769747566924,27.465,3,2026-04-14 15:48:01.043598420-04:00,D,A,0.1429311086641083
"[' ', 'I']",71769747566925,27.465,17,2026-04-14 15:48:01.043763788-04:00,D,A,0.1429311086641083
"[' ', 'I']",71769747699529,27.465,70,2026-04-14 15:48:02.865253813-04:00,D,A,0.1429311086641083
"[' ', 'I']",52983575885387,27.45,8,2026-04-14 15:48:05.901377214-04:00,N,A,0.0882380823895764
"[' ', 'I']",52983575885388,27.45,7,2026-04-14 15:48:05.901389770-04:00,N,A,0.0882380823895764
[' '],52983575885389,27.45,200,2026-04-14 15:48:05.901392390-04:00,N,A,0.0882380823895764
"[' ', 'I']",52983575885390,27.45,8,2026-04-14 15:48:05.901395858-04:00,N,A,0.0882380823895764
"[' ', 'I']",52983575885391,27.45,9,2026-04-14 15:48:05.901395858-04:00,N,A,0.0882380823895764
"[' ', 'I']",52983575885392,27.45,10,2026-04-14 15:48:05.901398322-04:00,N,A,0.0882380823895764
"[' ', 'I']",52983575885394,27.45,8,2026-04-14 15:48:05.901404919-04:00,N,A,0.0882380823895764
"[' ', 'I']",52983575885393,27.45,10,2026-04-14 15:48:05.901404919-04:00,N,A,0.0882380823895764
"[' ', 'I']",52983575885395,27.45,47,2026-04-14 15:48:05.901413362-04:00,N,A,0.0882380823895764
[' '],62883595500593,27.45,100,2026-04-14 15:48:05.901585473-04:00,T,A,0.0882380823895764
[' '],62883595500594,27.45,100,2026-04-14 15:48:05.901585473-04:00,T,A,0.0882380823895764
[' '],62883595500595,27.45,100,2026-04-14 15:48:05.901588321-04:00,T,A,0.0882380823895764
[' '],62883595500596,27.45,100,2026-04-14 15:48:05.901590755-04:00,T,A,0.0882380823895764
"[' ', 'I']",62883595500597,27.45,10,2026-04-14 15:48:05.901590755-04:00,T,A,0.0882380823895764
"[' ', 'I']",52983575885396,27.45,53,2026-04-14 15:48:05.901642277-04:00,N,A,0.0882380823895764
"[' ', 'I']",52983575885397,27.45,22,2026-04-14 15:48:05.901644911-04:00,N,A,0.0882380823895764
[' '],52983575885398,27.45,100,2026-04-14 15:48:05.901650888-04:00,N,A,0.0882380823895764
"[' ', 'I']",52983575885616,27.45,23,2026-04-14 15:48:05.901654328-04:00,N,A,0.0882380823895764
"[' ', 'F', 'I']",52983525691485,27.45,20,2026-04-14 15:48:05.901690080-04:00,K,A,0.0882380823895764
"[' ', 'F', 'I']",52983526154857,27.45,17,2026-04-14 15:48:05.901741030-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983526154858,27.45,63,2026-04-14 15:48:05.901819650-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983526154859,27.45,4,2026-04-14 15:48:05.901822734-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983526154860,27.45,2,2026-04-14 15:48:05.901828491-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983526154861,27.45,49,2026-04-14 15:48:05.901831312-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983525691486,27.46,29,2026-04-14 15:48:05.901888593-04:00,K,A,0.12470009990593531
"[' ', 'I']",52983525691487,27.46,19,2026-04-14 15:48:05.901891910-04:00,K,A,0.12470009990593531
"[' ', 'I']",52983525691488,27.46,52,2026-04-14 15:48:05.901897432-04:00,K,A,0.12470009990593531
"[' ', 'I']",52983593388368,27.46,19,2026-04-14 15:48:05.901897432-04:00,P,A,0.12470009990593531
"[' ', 'I']",71769747964760,27.45,1,2026-04-14 15:48:05.903710808-04:00,D,A,0.0882380823895764
"[' ', 'I']",71769747964976,27.46,11,2026-04-14 15:48:05.904432469-04:00,D,A,0.12470009990593531
"[' ', 'I']",71769747964981,27.45,58,2026-04-14 15:48:05.908537324-04:00,D,A,0.0882380823895764
"[' ', 'F', 'I']",52983525691489,27.46,19,2026-04-14 15:48:05.908567385-04:00,K,A,0.12470009990593531
[' '],52983575885617,27.45,177,2026-04-14 15:48:05.986687303-04:00,N,A,0.0882380823895764
"[' ', 'I']",52983593388369,27.45,14,2026-04-14 15:48:05.986705391-04:00,P,A,0.0882380823895764
"[' ', 'I']",52983525691491,27.45,20,2026-04-14 15:48:05.986894895-04:00,K,A,0.0882380823895764
"[' ', 'I']",52983526154862,27.45,19,2026-04-14 15:48:05.986897743-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983525691492,27.45,10,2026-04-14 15:48:05.986903840-04:00,K,A,0.0882380823895764
"[' ', 'I']",62883595500648,27.45,10,2026-04-14 15:48:05.986951898-04:00,T,A,0.0882380823895764
[' '],62883595500649,27.45,121,2026-04-14 15:48:05.986954891-04:00,T,A,0.0882380823895764
"[' ', 'I']",52983881746230,27.45,13,2026-04-14 15:48:05.987252651-04:00,V,A,0.0882380823895764
"[' ', 'I']",52983881746236,27.45,72,2026-04-14 15:48:05.987255610-04:00,V,A,0.0882380823895764
"[' ', 'I']",52983881746233,27.45,15,2026-04-14 15:48:05.987255610-04:00,V,A,0.0882380823895764
"[' ', 'I']",52983525691493,27.45,2,2026-04-14 15:48:05.987376001-04:00,K,A,0.0882380823895764
"[' ', 'I']",52983525691494,27.46,98,2026-04-14 15:48:05.987381972-04:00,K,A,0.12470009990593531
"[' ', 'I']",62883595500650,27.45,9,2026-04-14 15:48:05.987469135-04:00,T,A,0.0882380823895764
"[' ', 'I']",71769747965772,27.455,5,2026-04-14 15:48:05.987941288-04:00,D,A,0.10646909114774938
"[' ', 'I']",52983593388595,27.45,2,2026-04-14 15:48:06.651594055-04:00,P,A,0.0882380823895764
"[' ', 'I']",52983881747814,27.45,15,2026-04-14 15:48:06.652187004-04:00,V,A,0.0882380823895764
"[' ', 'I']",52983526154865,27.45,4,2026-04-14 15:48:06.935737470-04:00,Z,A,0.0882380823895764
"[' ', 'I']",71769748166450,27.445,4,2026-04-14 15:48:08.648133900-04:00,D,A,0.07000707363140342
"[' ', 'I']",71769748224072,27.445,4,2026-04-14 15:48:08.902202668-04:00,D,A,0.07000707363140342
"[' ', '4', 'B']",71769762579029,27.5038,100,2026-04-14 15:48:13.369574177-04:00,D,A,0.2844037366275529
[' '],71769762710073,27.455,100,2026-04-14 15:48:15.017406871-04:00,D,A,0.10646909114774938
"[' ', 'I']",71769762710081,27.445,2,2026-04-14 15:48:15.018420251-04:00,D,A,0.07000707363140342
"[' ', 'I']",52983575885899,27.46,62,2026-04-14 15:48:15.043734423-04:00,N,A,0.12470009990593531
"[' ', 'I']",52983575885900,27.46,24,2026-04-14 15:48:15.043741008-04:00,N,A,0.12470009990593531
"[' ', 'I']",52983575885901,27.46,5,2026-04-14 15:48:15.043743512-04:00,N,A,0.12470009990593531
"[' ', 'I']",52983575885902,27.46,9,2026-04-14 15:48:15.043746488-04:00,N,A,0.12470009990593531
"[' ', 'I']",52983593389132,27.46,1,2026-04-14 15:48:15.043785575-04:00,P,A,0.12470009990593531
"[' ', 'F', 'I']",52983525164643,27.46,57,2026-04-14 15:48:15.052837121-04:00,Y,A,0.12470009990593531
"[' ', 'F', 'I']",52983525164644,27.46,59,2026-04-14 15:48:15.060174688-04:00,Y,A,0.12470009990593531
"[' ', 'I']",71769762781259,27.5033,1,2026-04-14 15:48:16.142168237-04:00,D,A,0.28258063575173953
"[' ', '4', 'B']",71769762908230,27.5033,100,2026-04-14 15:48:17.221425448-04:00,D,A,0.28258063575173953
"[' ', '4', 'I']",71769762911282,27.4734,31,2026-04-14 15:48:17.452113638-04:00,D,A,0.17355920337785133
"[' ', '4', 'I']",71769763886403,27.474,58,2026-04-14 15:48:23.075668327-04:00,D,A,0.17574692442882742
"[' ', 'I']",71769763956810,27.445,6,2026-04-14 15:48:24.148508194-04:00,D,A,0.07000707363140342
"[' ', 'I']",52983881942600,27.445,70,2026-04-14 15:48:27.641930176-04:00,V,A,0.07000707363140342
"[' ', 'I']",71769764221491,27.445,70,2026-04-14 15:48:27.642618827-04:00,D,A,0.07000707363140342
[' '],71769764484177,27.445,1000,2026-04-14 15:48:30.865077715-04:00,D,A,0.07000707363140342
[' '],71769764484178,27.445,200,2026-04-14 15:48:30.865252138-04:00,D,A,0.07000707363140342
"[' ', 'I']",71769764484179,27.445,3,2026-04-14 15:48:30.866088153-04:00,D,A,0.07000707363140342
[' '],71769764484402,27.445,200,2026-04-14 15:48:30.868253314-04:00,D,A,0.07000707363140342
"[' ', 'I']",71769765000257,27.445,1,2026-04-14 15:48:36.230509924-04:00,D,A,0.07000707363140342
"[' ', 'I']",71769779222093,27.4685,1,2026-04-14 15:48:39.433789237-04:00,D,A,0.1556928147948281
"[' ', 'I']",71769779222097,27.445,3,2026-04-14 15:48:39.434805753-04:00,D,A,0.07000707363140342
"[' ', 'I']",52983575889996,27.45,10,2026-04-14 15:48:41.009540284-04:00,N,A,0.0882380823895764
"[' ', 'F', 'I']",52983593390927,27.46,99,2026-04-14 15:48:41.009904138-04:00,P,A,0.12470009990593531
"[' ', 'F']",52983575889997,27.46,100,2026-04-14 15:48:41.009907214-04:00,N,A,0.12470009990593531
"[' ', 'F']",52983593390928,27.46,100,2026-04-14 15:48:41.009910286-04:00,P,A,0.12470009990593531
"[' ', 'F']",52983575889998,27.46,100,2026-04-14 15:48:41.009917178-04:00,N,A,0.12470009990593531
"[' ', 'F']",52983575889999,27.46,100,2026-04-14 15:48:41.009917178-04:00,N,A,0.12470009990593531
[' '],52983526155631,27.46,100,2026-04-14 15:48:41.009925709-04:00,Z,A,0.12470009990593531
"[' ', 'I']",52983526155632,27.46,50,2026-04-14 15:48:41.009925709-04:00,Z,A,0.12470009990593531
"[' ', 'I']",52983525175162,27.46,25,2026-04-14 15:48:41.009931288-04:00,J,A,0.12470009990593531
"[' ', 'I']",52983525691974,27.46,2,2026-04-14 15:48:41.009931288-04:00,K,A,0.12470009990593531
[' '],52983526155633,27.46,100,2026-04-14 15:48:41.009931288-04:00,Z,A,0.12470009990593531
[' '],52983525691975,27.46,500,2026-04-14 15:48:41.009935085-04:00,K,A,0.12470009990593531
[' '],52983526155634,27.46,200,2026-04-14 15:48:41.009940323-04:00,Z,A,0.12470009990593531
[' '],52983526155635,27.46,100,2026-04-14 15:48:41.009940323-04:00,Z,A,0.12470009990593531
"[' ', 'I']",53005826353010,27.46,96,2026-04-14 15:48:41.010078659-04:00,H,A,0.12470009990593531
[' '],62883596156990,27.46,100,2026-04-14 15:48:41.010096671-04:00,T,A,0.12470009990593531
"[' ', 'I']",62883596156991,27.46,37,2026-04-14 15:48:41.010099707-04:00,T,A,0.12470009990593531
"[' ', 'I']",62883596156992,27.46,3,2026-04-14 15:48:41.010099707-04:00,T,A,0.12470009990593531
[' '],62883596156993,27.46,100,2026-04-14 15:48:41.010102656-04:00,T,A,0.12470009990593531
[' '],71769779357752,27.46,170,2026-04-14 15:48:41.011323588-04:00,D,A,0.12470009990593531
"[' ', 'F', 'I']",52983575890000,27.47,3,2026-04-14 15:48:41.012237783-04:00,N,A,0.1611621174222813
"[' ', 'F', 'I']",52983575890001,27.47,13,2026-04-14 15:48:41.012243767-04:00,N,A,0.1611621174222813
"[' ', 'F', 'I']",52983575890002,27.47,1,2026-04-14 15:48:41.012243767-04:00,N,A,0.1611621174222813
"[' ', 'I']",62883596156998,27.47,4,2026-04-14 15:48:41.012289140-04:00,T,A,0.1611621174222813
"[' ', 'I']",62883596156999,27.47,1,2026-04-14 15:48:41.012291883-04:00,T,A,0.1611621174222813
[' '],62883596157000,27.47,100,2026-04-14 15:48:41.012291883-04:00,T,A,0.1611621174222813
"[' ', 'I']",62883596157001,27.47,95,2026-04-14 15:48:41.012294850-04:00,T,A,0.1611621174222813
"[' ', 'F', 'I']",52983526155636,27.47,3,2026-04-14 15:48:41.012312928-04:00,Z,A,0.1611621174222813
"[' ', 'F', 'I']",52983526155637,27.47,16,2026-04-14 15:48:41.012318876-04:00,Z,A,0.1611621174222813
"[' ', 'F', 'I']",52983525691976,27.47,13,2026-04-14 15:48:41.012321937-04:00,K,A,0.1611621174222813
"[' ', 'F', 'I']",52983526155638,27.47,1,2026-04-14 15:48:41.012325244-04:00,Z,A,0.1611621174222813
"[' ', 'F', 'I']",52983525691977,27.47,48,2026-04-14 15:48:41.012328243-04:00,K,A,0.1611621174222813
"[' ', 'F', 'I']",52983525691978,27.47,1,2026-04-14 15:48:41.012331021-04:00,K,A,0.1611621174222813
"[' ', 'F', 'I']",52983526155639,27.47,3,2026-04-14 15:48:41.012331021-04:00,Z,A,0.1611621174222813
"[' ', 'F', 'I']",62883596157002,27.47,5,2026-04-14 15:48:41.012334360-04:00,T,A,0.1611621174222813
"[' ', 'F', 'I']",52983525691979,27.47,3,2026-04-14 15:48:41.012336912-04:00,K,A,0.1611621174222813
"[' ', 'F']",62883596157003,27.47,100,2026-04-14 15:48:41.012336912-04:00,T,A,0.1611621174222813
"[' ', 'I']",52983882071916,27.46,8,2026-04-14 15:48:41.012547462-04:00,V,A,0.12470009990593531
"[' ', 'I']",52983882071928,27.47,44,2026-04-14 15:48:41.019917966-04:00,V,A,0.1611621174222813
"[' ', 'I']",52983882071925,27.47,6,2026-04-14 15:48:41.019917966-04:00,V,A,0.1611621174222813
"[' ', 'I']",52983882072112,27.47,25,2026-04-14 15:48:41.019957153-04:00,V,A,0.1611621174222813
"[' ', 'I']",52983882072115,27.47,31,2026-04-14 15:48:41.020717885-04:00,V,A,0.1611621174222813
"[' ', 'I']",71769779426646,27.47,2,2026-04-14 15:48:42.021148625-04:00,D,A,0.1611621174222813
"[' ', 'F', 'I']",52983575890245,27.48,70,2026-04-14 15:48:43.267907316-04:00,N,A,0.19762413493864017
"[' ', 'I']",71769780271427,27.47,2,2026-04-14 15:48:46.268862102-04:00,D,A,0.1611621174222813
"[' ', 'I']",71769780271428,27.47,20,2026-04-14 15:48:46.269006338-04:00,D,A,0.1611621174222813
"[' ', 'I']",71769780344919,27.47,2,2026-04-14 15:48:47.565305209-04:00,D,A,0.1611621174222813
"[' ', 'I']",52983575890507,27.47,86,2026-04-14 15:48:49.963817803-04:00,N,A,0.1611621174222813
"[' ', 'I']",52983575890506,27.47,37,2026-04-14 15:48:49.963817803-04:00,N,A,0.1611621174222813
"[' ', 'I']",71769780662325,27.48,2,2026-04-14 15:48:50.964810619-04:00,D,A,0.19762413493864017
"[' ', 'F', 'I']",52983575890517,27.48,30,2026-04-14 15:48:52.082571436-04:00,N,A,0.19762413493864017
"[' ', 'F', 'I']",52983575890518,27.48,40,2026-04-14 15:48:52.082571436-04:00,N,A,0.19762413493864017
"[' ', 'F', 'I']",52983575890757,27.48,30,2026-04-14 15:48:53.684563555-04:00,N,A,0.19762413493864017
"[' ', 'F', 'I']",52983575890758,27.48,1,2026-04-14 15:48:53.684566042-04:00,N,A,0.19762413493864017
[' '],52983882152508,27.48,100,2026-04-14 15:48:53.685143361-04:00,V,A,0.19762413493864017
"[' ', 'I']",71769780924740,27.47,1,2026-04-14 15:48:53.685645506-04:00,D,A,0.1611621174222813
"[' ', 'I']",71769780924741,27.47,8,2026-04-14 15:48:53.686406407-04:00,D,A,0.1611621174222813
"[' ', 'B']",71769780926275,27.469,400,2026-04-14 15:48:53.769848987-04:00,D,A,0.15751591567065445
"[' ', 'F', 'I']",62883596418360,27.48,21,2026-04-14 15:48:54.869037644-04:00,T,A,0.19762413493864017
[' '],71769781065816,27.47,326,2026-04-14 15:48:55.600029753-04:00,D,A,0.1611621174222813
"[' ', 'I']",71769781128530,27.4825,35,2026-04-14 15:48:56.084768688-04:00,D,A,0.20673963931773318
"[' ', 'I']",62883596481124,27.48,79,2026-04-14 15:48:57.333211552-04:00,T,A,0.19762413493864017
"[' ', 'I']",62883596481125,27.48,21,2026-04-14 15:48:57.333211552-04:00,T,A,0.19762413493864017
"[' ', 'I']",71769781258576,27.48,46,2026-04-14 15:48:57.664434981-04:00,D,A,0.19762413493864017
"[' ', 'I']",71769781388632,27.47,91,2026-04-14 15:48:59.353375510-04:00,D,A,0.1611621174222813
[' '],71769781388633,27.47,100,2026-04-14 15:48:59.353429646-04:00,D,A,0.1611621174222813
"[' ', 'I']",52983575891252,27.46,70,2026-04-14 15:48:59.424026077-04:00,N,A,0.12470009990593531
[' '],52983575891253,27.46,213,2026-04-14 15:48:59.424028675-04:00,N,A,0.12470009990593531
"[' ', 'I']",52983575891254,27.46,87,2026-04-14 15:48:59.481619433-04:00,N,A,0.12470009990593531
[' '],52983575891255,27.46,196,2026-04-14 15:48:59.481621823-04:00,N,A,0.12470009990593531
"[' ', 'F']",52983575891256,27.46,104,2026-04-14 15:48:59.481672933-04:00,N,A,0.12470009990593531
"[' ', 'I']",62883596495970,27.46,19,2026-04-14 15:48:59.481868390-04:00,T,A,0.12470009990593531
"[' ', 'F', 'I']",52983525692240,27.46,85,2026-04-14 15:48:59.481877338-04:00,K,A,0.12470009990593531
"[' ', 'F', 'I']",52983525175378,27.46,50,2026-04-14 15:48:59.481889376-04:00,J,A,0.12470009990593531
"[' ', 'I']",62879150270523,27.46,37,2026-04-14 15:48:59.481904504-04:00,B,A,0.12470009990593531
[' '],71769781390129,27.47,100,2026-04-14 15:48:59.482424738-04:00,D,A,0.1611621174222813
[' '],62883596495977,27.46,100,2026-04-14 15:48:59.490577135-04:00,T,A,0.12470009990593531
[' '],71769781390135,27.46,200,2026-04-14 15:48:59.493602324-04:00,D,A,0.12470009990593531
[' '],71769781390923,27.46,100,2026-04-14 15:48:59.583227614-04:00,D,A,0.12470009990593531
"[' ', 'I']",71769781390930,27.46,50,2026-04-14 15:48:59.587212208-04:00,D,A,0.12470009990593531
"[' ', 'I']",71769781390931,27.46,60,2026-04-14 15:48:59.587281255-04:00,D,A,0.12470009990593531
"[' ', 'I']",71769781590071,27.4679,32,2026-04-14 15:49:01.586283975-04:00,D,A,0.153505093743852
[' '],62883609200436,27.45,100,2026-04-14 15:49:03.073958263-04:00,T,A,0.0882380823895764
[' '],71769781719108,27.46,100,2026-04-14 15:49:03.074520640-04:00,D,A,0.12470009990593531
[' '],71769781719122,27.45,100,2026-04-14 15:49:03.081082216-04:00,D,A,0.0882380823895764
"[' ', 'I']",71769781719127,27.45,2,2026-04-14 15:49:03.087791238-04:00,D,A,0.0882380823895764
"[' ', '4', 'B']",71769781844296,27.4687,100,2026-04-14 15:49:04.257386451-04:00,D,A,0.15642205514515345
"[' ', 'I']",54349446132297,27.45,40,2026-04-14 15:49:04.261548239-04:00,U,A,0.0882380823895764
"[' ', 'I']",52983526156385,27.45,2,2026-04-14 15:49:04.261557278-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983526156400,27.45,18,2026-04-14 15:49:05.921575913-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983526156401,27.45,8,2026-04-14 15:49:05.921575913-04:00,Z,A,0.0882380823895764
"[' ', 'I']",71769795937351,27.455,3,2026-04-14 15:49:05.922242610-04:00,D,A,0.10646909114774938
[' '],71769795940949,27.455,200,2026-04-14 15:49:06.202660090-04:00,D,A,0.10646909114774938
"[' ', '4', 'B']",71769796069938,27.4685,100,2026-04-14 15:49:07.529613878-04:00,D,A,0.1556928147948281
"[' ', 'I']",52983526156602,27.45,4,2026-04-14 15:49:08.599052591-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983526156606,27.45,6,2026-04-14 15:49:09.881599732-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983526156620,27.45,2,2026-04-14 15:49:11.503931658-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983526156643,27.45,1,2026-04-14 15:49:13.596195268-04:00,Z,A,0.0882380823895764
"[' ', 'I']",52983575892293,27.46,10,2026-04-14 15:49:13.905433340-04:00,N,A,0.12470009990593531
"[' ', 'I']",71769797242932,27.45,70,2026-04-14 15:49:14.952682329-04:00,D,A,0.0882380823895764
[' '],62883609458533,27.45,130,2026-04-14 15:49:14.953461149-04:00,T,A,0.0882380823895764
"[' ', 'I']",71769812850233,27.4949,10,2026-04-14 15:49:34.817769577-04:00,D,A,0.2519525410380094
"[' ', 'I']",71769813046576,27.455,6,2026-04-14 15:49:37.132066622-04:00,D,A,0.10646909114774938
"[' ', 'I']",71769813107782,27.455,70,2026-04-14 15:49:37.532208147-04:00,D,A,0.10646909114774938
"[' ', 'I']",71769813758789,27.4663,32,2026-04-14 15:49:39.351166100-04:00,D,A,0.14767117094123614
"[' ', 'I']",71769813762897,27.4946,11,2026-04-14 15:49:39.580897980-04:00,D,A,0.25085868051250837
"[' ', 'I']",71769814086197,27.4663,29,2026-04-14 15:49:42.752057819-04:00,D,A,0.14767117094123614
"[' ', 'B']",71769814086212,27.4673,112,2026-04-14 15:49:42.754448584-04:00,D,A,0.1513173726928759
"[' ', 'I']",71769814086969,27.468,81,2026-04-14 15:49:42.815283402-04:00,D,A,0.15386971391901466
"[' ', 'B']",71769814092887,27.4676,187,2026-04-14 15:49:43.027393280-04:00,D,A,0.15241123321836395
"[' ', 'B']",71769814155851,27.4678,201,2026-04-14 15:49:43.359058793-04:00,D,A,0.1531404735686893
"[' ', 'I']",52983525165138,27.46,62,2026-04-14 15:49:47.265682504-04:00,Y,A,0.12470009990593531
"[' ', '4', 'B']",71769814551636,27.4679,100,2026-04-14 15:49:47.952460368-04:00,D,A,0.153505093743852
"[' ', 'I']",71769815138614,27.455,15,2026-04-14 15:49:54.292870466-04:00,D,A,0.10646909114774938
"[' ', 'I']",52983593454155,27.46,20,2026-04-14 15:49:56.301520043-04:00,P,A,0.12470009990593531
[' '],71769815331671,27.47,136,2026-04-14 15:49:56.303122931-04:00,D,A,0.1611621174222813
"[' ', 'I']",71769815331888,27.46,1,2026-04-14 15:49:56.305952672-04:00,D,A,0.12470009990593531
"[' ', 'I']",52983894659954,27.46,17,2026-04-14 15:49:56.315563497-04:00,V,A,0.12470009990593531
"[' ', 'I']",71769815331906,27.46,95,2026-04-14 15:49:56.316128809-04:00,D,A,0.12470009990593531
"[' ', 'I']",71769815338328,27.45,3,2026-04-14 15:49:56.651198404-04:00,D,A,0.0882380823895764
"[' ', 'I']",71769815405625,27.46,3,2026-04-14 15:49:57.479493172-04:00,D,A,0.12470009990593531
[' '],71769829429327,27.46,128,2026-04-14 15:49:58.141476998-04:00,D,A,0.12470009990593531
"[' ', 'I']",71769829431641,27.46,3,2026-04-14 15:49:58.382969842-04:00,D,A,0.12470009990593531
"[' ', 'I']",71769830938703,27.4581,1,2026-04-14 15:50:02.255408164-04:00,D,A,0.1177723165778314
"[' ', 'I']",71769831331398,27.4501,15,2026-04-14 15:50:04.393031625-04:00,D,A,0.08860270256473908
"[' ', 'I']",71769831331402,27.46,2,2026-04-14 15:50:04.394180326-04:00,D,A,0.12470009990593531
"[' ', 'I']",71769831519051,27.4928,1,2026-04-14 15:50:05.277160295-04:00,D,A,0.24429551735956717
"[' ', 'I']",71769831519055,27.46,90,2026-04-14 15:50:05.278955455-04:00,D,A,0.12470009990593531
"[' ', 'I']",71769831659573,27.46,90,2026-04-14 15:50:06.871068488-04:00,D,A,0.12470009990593531
"[' ', 'I']",71769831790661,27.47,11,2026-04-14 15:50:07.499296995-04:00,D,A,0.1611621174222813
"[' ', 'F']",52983526159461,27.47,100,2026-04-14 15:50:07.499805219-04:00,Z,A,0.1611621174222813
"[' ', 'F']",52983526159462,27.47,100,2026-04-14 15:50:07.499808530-04:00,Z,A,0.1611621174222813
